2023-02-11T03:36:55.850727-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T14:37:31.741159-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:31.741159-0300 | INFO | App started | main.py:32
2023-02-11T14:37:31.869163-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:31.870172-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:31.870172-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:31.874164-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:31.877167-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:31.877167-0300 | INFO | App started | main.py:32
2023-02-11T14:37:31.999213-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:31.999213-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:31.999213-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:32.002243-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:32.007243-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:32.007243-0300 | INFO | App started | main.py:32
2023-02-11T14:37:32.253211-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:32.253211-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:32.253211-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:32.255211-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:32.257213-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:32.258211-0300 | INFO | App started | main.py:32
2023-02-11T14:37:32.660215-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:32.660215-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:32.660215-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:32.663218-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:32.666220-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:32.666220-0300 | INFO | App started | main.py:32
2023-02-11T14:37:33.086223-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:33.086223-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:33.087222-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:33.089220-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:33.091226-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:33.091226-0300 | INFO | App started | main.py:32
2023-02-11T14:37:33.210243-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:33.210243-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:33.210243-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:33.213236-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:33.215236-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:33.215236-0300 | INFO | App started | main.py:32
2023-02-11T14:37:33.432225-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:33.433227-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:33.433227-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:33.436227-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:33.438225-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:33.438225-0300 | INFO | App started | main.py:32
2023-02-11T14:37:33.957659-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:33.957659-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:33.957659-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:33.959654-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:33.961657-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:33.961657-0300 | INFO | App started | main.py:32
2023-02-11T14:37:34.103664-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:34.104664-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:34.104664-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:34.108665-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:34.111666-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:34.112666-0300 | INFO | App started | main.py:32
2023-02-11T14:37:34.235661-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:34.235661-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:34.235661-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:34.237661-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:34.239659-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:34.239659-0300 | INFO | App started | main.py:32
2023-02-11T14:37:34.366704-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:34.367704-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:34.367704-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:34.370699-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:34.374702-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:34.374702-0300 | INFO | App started | main.py:32
2023-02-11T14:37:34.636691-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:34.637693-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:34.637693-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:34.638692-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:34.640689-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:34.640689-0300 | INFO | App started | main.py:32
2023-02-11T14:37:34.775792-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:34.776792-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:34.776792-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:34.778789-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:34.780798-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:34.781794-0300 | INFO | App started | main.py:32
2023-02-11T14:37:35.060790-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:35.061792-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:35.061792-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:35.063786-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:35.066787-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:35.066787-0300 | INFO | App started | main.py:32
2023-02-11T14:37:35.366789-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:35.366789-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:35.366789-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:35.369792-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:35.373820-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:35.373820-0300 | INFO | App started | main.py:32
2023-02-11T14:37:35.495789-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:35.495789-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:35.496791-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:35.498787-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:35.500789-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:35.500789-0300 | INFO | App started | main.py:32
2023-02-11T14:37:35.633792-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:35.634789-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:35.634789-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:35.637790-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:35.642786-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:35.642786-0300 | INFO | App started | main.py:32
2023-02-11T14:37:35.774797-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:35.774797-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:35.775794-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:35.778790-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:35.783788-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:35.783788-0300 | INFO | App started | main.py:32
2023-02-11T14:37:36.054388-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:36.055389-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:36.055389-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:36.057418-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:36.059386-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:36.059386-0300 | INFO | App started | main.py:32
2023-02-11T14:37:36.190386-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:36.190386-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:36.190386-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:36.192383-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:36.194397-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:36.195386-0300 | INFO | App started | main.py:32
2023-02-11T14:37:36.332389-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:36.333388-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:36.333388-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:36.336391-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:36.339387-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:36.339387-0300 | INFO | App started | main.py:32
2023-02-11T14:37:36.457385-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:36.457385-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:36.457385-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:36.459384-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:36.462385-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:36.462385-0300 | INFO | App started | main.py:32
2023-02-11T14:37:36.716409-0300 | DEBUG | User validname created successfully | views.py:42
2023-02-11T14:37:36.734367-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:36.734367-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:36.734367-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:36.737368-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:36.740369-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:36.740369-0300 | INFO | App started | main.py:32
2023-02-11T14:37:37.013324-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:37.014322-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:37.014322-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:37.016322-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:37.018323-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:37.018323-0300 | INFO | App started | main.py:32
2023-02-11T14:37:37.258321-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:37.258321-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:37.259320-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:37.261319-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:37.263323-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:37.264321-0300 | INFO | App started | main.py:32
2023-02-11T14:37:37.396325-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:37.397321-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:37.397321-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:37.399348-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:37.401323-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:37.401323-0300 | INFO | App started | main.py:32
2023-02-11T14:37:37.529323-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:37.529323-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:37.529323-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:37.533322-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:37.535319-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:37.535319-0300 | INFO | App started | main.py:32
2023-02-11T14:37:37.661321-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:37.662321-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:37.662321-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:37.664319-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:37.666320-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:37.666320-0300 | INFO | App started | main.py:32
2023-02-11T14:37:37.804320-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:37.805322-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:37.805322-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:37.806323-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:37.809321-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:37.809321-0300 | INFO | App started | main.py:32
2023-02-11T14:37:38.039650-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:37:38.040650-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:37:38.040650-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:37:38.042648-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:37:38.044648-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:37:38.044648-0300 | INFO | App started | main.py:32
2023-02-11T14:38:34.295086-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:34.295086-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:34.295086-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:34.297085-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:34.299086-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:34.299086-0300 | INFO | App started | main.py:32
2023-02-11T14:38:34.458087-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:34.458087-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:34.458087-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:34.462084-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:34.464111-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:34.464111-0300 | INFO | App started | main.py:32
2023-02-11T14:38:34.622085-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:34.622085-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:34.623082-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:34.626086-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:34.630085-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:34.631087-0300 | INFO | App started | main.py:32
2023-02-11T14:38:34.764082-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:34.765084-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:34.765084-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:34.767081-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:34.770084-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:34.770084-0300 | INFO | App started | main.py:32
2023-02-11T14:38:35.017081-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:35.017081-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:35.017081-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:35.020082-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:35.024082-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:35.024082-0300 | INFO | App started | main.py:32
2023-02-11T14:38:35.279081-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:35.279081-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:35.280082-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:35.283113-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:35.286084-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:35.286084-0300 | INFO | App started | main.py:32
2023-02-11T14:38:35.414083-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:35.415085-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:35.415085-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:35.418085-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:35.423083-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:35.423083-0300 | INFO | App started | main.py:32
2023-02-11T14:38:35.600085-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:35.600085-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:35.601084-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:35.604085-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:35.607082-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:35.607082-0300 | INFO | App started | main.py:32
2023-02-11T14:38:36.073082-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:36.074083-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:36.074083-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:36.077084-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:36.081105-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:36.081105-0300 | INFO | App started | main.py:32
2023-02-11T14:38:36.655085-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:36.656114-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:36.656114-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:36.658083-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:36.661084-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:36.661084-0300 | INFO | App started | main.py:32
2023-02-11T14:38:36.815085-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:36.816085-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:36.816085-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:36.820089-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:36.825089-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:36.825089-0300 | INFO | App started | main.py:32
2023-02-11T14:38:36.977085-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:36.978086-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:36.978086-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:36.982085-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:36.987084-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:36.987084-0300 | INFO | App started | main.py:32
2023-02-11T14:38:37.481088-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:37.481088-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:37.482085-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:37.485091-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:37.490084-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:37.490084-0300 | INFO | App started | main.py:32
2023-02-11T14:38:37.638085-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:37.639085-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:37.639085-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:37.642083-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:37.645082-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:37.645082-0300 | INFO | App started | main.py:32
2023-02-11T14:38:37.800086-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:37.800086-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:37.800086-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:37.803081-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:37.806084-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:37.807084-0300 | INFO | App started | main.py:32
2023-02-11T14:38:38.053082-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:38.053082-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:38.053082-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:38.055086-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:38.059081-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:38.059081-0300 | INFO | App started | main.py:32
2023-02-11T14:38:38.317088-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:38.318085-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:38.318085-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:38.320084-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:38.323085-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:38.323085-0300 | INFO | App started | main.py:32
2023-02-11T14:38:38.589088-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:38.589088-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:38.590083-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:38.592112-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:38.595112-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:38.595112-0300 | INFO | App started | main.py:32
2023-02-11T14:38:38.918083-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:38.918083-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:38.919081-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:38.921084-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:38.924089-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:38.924089-0300 | INFO | App started | main.py:32
2023-02-11T14:38:39.238085-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:39.238085-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:39.238085-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:39.241080-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:39.243082-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:39.243082-0300 | INFO | App started | main.py:32
2023-02-11T14:38:39.510086-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T14:38:39.511085-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T14:38:39.511085-0300 | INFO | Auth models configured | models.py:56
2023-02-11T14:38:39.513084-0300 | INFO | Auth configured | views.py:13
2023-02-11T14:38:39.517111-0300 | INFO | Catalog configured | views.py:11
2023-02-11T14:38:39.517111-0300 | INFO | App started | main.py:32
