2023-02-11T17:47:59.179290-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:31.591811-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:31.591811-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:31.596809-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:31.598811-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:31.598811-0300 | INFO | App started | main.py:32
2023-02-11T17:51:31.722808-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:31.722808-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:31.722808-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:31.726754-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:31.728752-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:31.729751-0300 | INFO | App started | main.py:32
2023-02-11T17:51:31.864987-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:31.864987-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:31.864987-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:31.868983-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:31.870983-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:31.870983-0300 | INFO | App started | main.py:32
2023-02-11T17:51:31.999985-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:31.999985-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:31.999985-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:32.002984-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:32.005982-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:32.005982-0300 | INFO | App started | main.py:32
2023-02-11T17:51:32.147995-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:32.147995-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:32.147995-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:32.151996-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:32.154000-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:32.154000-0300 | INFO | App started | main.py:32
2023-02-11T17:51:32.281995-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:32.282995-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:32.282995-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:32.286995-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:32.288993-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:32.288993-0300 | INFO | App started | main.py:32
2023-02-11T17:51:32.544332-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:32.544332-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:32.544332-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:32.548329-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:32.550330-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:32.550330-0300 | INFO | App started | main.py:32
2023-02-11T17:51:33.005333-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:33.005333-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:33.005333-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:33.011332-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:33.013330-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:33.013330-0300 | INFO | App started | main.py:32
2023-02-11T17:51:33.856790-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:33.856790-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:33.856790-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:33.861782-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:33.863780-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:33.863780-0300 | INFO | App started | main.py:32
2023-02-11T17:51:34.298788-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:34.298788-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:34.298788-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:34.301784-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:34.304785-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:34.304785-0300 | INFO | App started | main.py:32
2023-02-11T17:51:34.820786-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:34.820786-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:34.820786-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:34.823811-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:34.825816-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:34.825816-0300 | INFO | App started | main.py:32
2023-02-11T17:51:35.055980-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:35.055980-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:35.055980-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:35.059977-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:35.061976-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:35.061976-0300 | INFO | App started | main.py:32
2023-02-11T17:51:35.177978-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:35.177978-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:35.177978-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:35.181982-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:35.183975-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:35.183975-0300 | INFO | App started | main.py:32
2023-02-11T17:51:35.596976-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:35.597976-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:35.597976-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:35.600978-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:35.603976-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:35.603976-0300 | INFO | App started | main.py:32
2023-02-11T17:51:36.037978-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:36.037978-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:36.037978-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:36.041977-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:36.043977-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:36.044977-0300 | INFO | App started | main.py:32
2023-02-11T17:51:36.165977-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:36.165977-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:36.165977-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:36.169978-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:36.171976-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:36.172975-0300 | INFO | App started | main.py:32
2023-02-11T17:51:36.408994-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:36.408994-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:36.408994-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:36.412993-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:36.414991-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:36.414991-0300 | INFO | App started | main.py:32
2023-02-11T17:51:36.529993-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:36.529993-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:36.529993-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:36.533995-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:36.535996-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:36.535996-0300 | INFO | App started | main.py:32
2023-02-11T17:51:36.664993-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:36.665993-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:36.665993-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:36.669995-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:36.671991-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:36.671991-0300 | INFO | App started | main.py:32
2023-02-11T17:51:36.798993-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:36.798993-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:36.799992-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:36.804994-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:36.808992-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:36.808992-0300 | INFO | App started | main.py:32
2023-02-11T17:51:36.929994-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:36.930995-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:36.930995-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:36.933991-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:36.936998-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:36.937995-0300 | INFO | App started | main.py:32
2023-02-11T17:51:37.205393-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:37.205393-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:37.205393-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:37.209398-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:37.211391-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:37.211391-0300 | INFO | App started | main.py:32
2023-02-11T17:51:37.620395-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:37.620395-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:37.620395-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:37.625396-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:37.627391-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:37.627391-0300 | INFO | App started | main.py:32
2023-02-11T17:51:38.032393-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:38.033392-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:38.033392-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:38.038398-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:38.040391-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:38.040391-0300 | INFO | App started | main.py:32
2023-02-11T17:51:38.167393-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:38.167393-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:38.167393-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:38.172394-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:38.222421-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:38.222421-0300 | INFO | App started | main.py:32
2023-02-11T17:51:38.340459-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:38.341460-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:38.341460-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:38.344457-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:38.346459-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:38.346459-0300 | INFO | App started | main.py:32
2023-02-11T17:51:38.757460-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:38.757460-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:38.757460-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:38.761461-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:38.765486-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:38.765486-0300 | INFO | App started | main.py:32
2023-02-11T17:51:39.019461-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:39.019461-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:39.019461-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:39.022459-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:39.025460-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:39.025460-0300 | INFO | App started | main.py:32
2023-02-11T17:51:39.257934-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:39.257934-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:39.257934-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:39.261930-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:39.264061-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:39.264930-0300 | INFO | App started | main.py:32
2023-02-11T17:51:39.383440-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:39.383543-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:39.383543-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:39.386442-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:39.389441-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:39.389441-0300 | INFO | App started | main.py:32
2023-02-11T17:51:39.611379-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:39.611379-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:39.611379-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:39.615379-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:39.617414-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:39.617414-0300 | INFO | App started | main.py:32
2023-02-11T17:51:39.747394-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:39.747394-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:39.747394-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:39.751394-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:39.754391-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:39.755393-0300 | INFO | App started | main.py:32
2023-02-11T17:51:40.021394-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:40.021394-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:40.021394-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:40.026391-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:40.028389-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:40.028389-0300 | INFO | App started | main.py:32
2023-02-11T17:51:40.397498-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:40.398500-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:40.398500-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:40.402503-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:40.404498-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:40.404498-0300 | INFO | App started | main.py:32
2023-02-11T17:51:40.523504-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:40.523504-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:40.523504-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:40.527499-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:40.530500-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:40.530500-0300 | INFO | App started | main.py:32
2023-02-11T17:51:40.659498-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:40.660502-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:40.660502-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:40.663497-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:40.665498-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:40.665498-0300 | INFO | App started | main.py:32
2023-02-11T17:51:40.810503-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:40.810503-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:40.811501-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:40.814498-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:40.817501-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:40.817501-0300 | INFO | App started | main.py:32
2023-02-11T17:51:40.983502-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:40.984503-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:40.984503-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:40.990504-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:40.992503-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:40.992503-0300 | INFO | App started | main.py:32
2023-02-11T17:51:41.224848-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:41.224848-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:41.224848-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:41.229846-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:41.231845-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:41.231845-0300 | INFO | App started | main.py:32
2023-02-11T17:51:41.366898-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:41.367906-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:41.367906-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:41.374898-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:41.377895-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:41.377895-0300 | INFO | App started | main.py:32
2023-02-11T17:51:41.501896-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:41.501896-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:41.501896-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:41.505896-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:41.507897-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:41.508895-0300 | INFO | App started | main.py:32
2023-02-11T17:51:41.761897-0300 | DEBUG | User validname created successfully | views.py:42
2023-02-11T17:51:41.780895-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:41.781901-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:41.781901-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:41.784897-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:41.786899-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:41.786899-0300 | INFO | App started | main.py:32
2023-02-11T17:51:42.204896-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:42.204896-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:42.204896-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:42.208899-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:42.213902-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:42.213902-0300 | INFO | App started | main.py:32
2023-02-11T17:51:42.782940-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:42.782940-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:42.782940-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:42.786941-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:42.788939-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:42.788939-0300 | INFO | App started | main.py:32
2023-02-11T17:51:43.219942-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:43.220942-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:43.220942-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:43.224942-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:43.226940-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:43.226940-0300 | INFO | App started | main.py:32
2023-02-11T17:51:43.366972-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:43.366972-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:43.366972-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:43.370940-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:43.372939-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:43.372939-0300 | INFO | App started | main.py:32
2023-02-11T17:51:51.278284-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:51.278284-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:51.278284-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:51.284284-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:51.288283-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:51.288283-0300 | INFO | App started | main.py:32
2023-02-11T17:51:51.478285-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:51.479285-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:51.479285-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:51.485284-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:51.489283-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:51.489283-0300 | INFO | App started | main.py:32
2023-02-11T17:51:51.669285-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:51.670283-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:51.670283-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:51.676314-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:51.679314-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:51.679314-0300 | INFO | App started | main.py:32
2023-02-11T17:51:51.850288-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:51.850288-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:51.850288-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:51.856283-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:51.860283-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:51.860283-0300 | INFO | App started | main.py:32
2023-02-11T17:51:52.031285-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:52.032285-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:52.032285-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:52.038284-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:52.041284-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:52.042283-0300 | INFO | App started | main.py:32
2023-02-11T17:51:52.230284-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:52.230284-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:52.230284-0300 | INFO | Auth models configured | models.py:56
