2023-02-10T03:24:28.096291-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:45
2023-02-11T00:17:47.366413-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:17:47.367411-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:17:47.367411-0300 | INFO | App started | main.py:28
2023-02-11T00:17:47.504414-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:17:47.505414-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:17:47.505414-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:17:47.507412-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:17:47.507412-0300 | INFO | App started | main.py:28
2023-02-11T00:17:47.663413-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:17:47.663413-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:17:47.664416-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:17:47.666412-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:17:47.666412-0300 | INFO | App started | main.py:28
2023-02-11T00:17:47.824413-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:17:47.825424-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:17:47.825424-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:17:47.827412-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:17:47.827412-0300 | INFO | App started | main.py:28
2023-02-11T00:17:47.981411-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:17:47.981411-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:17:47.981411-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:17:47.983411-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:17:47.983411-0300 | INFO | App started | main.py:28
2023-02-11T00:17:48.111486-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:17:48.111486-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:17:48.111486-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:17:48.113486-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:17:48.113486-0300 | INFO | App started | main.py:28
2023-02-11T00:17:48.402862-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:17:48.402862-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:17:48.402862-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:17:48.403862-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:17:48.404861-0300 | INFO | App started | main.py:28
2023-02-11T00:17:48.532864-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:17:48.533863-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:17:48.533863-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:17:48.535864-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:17:48.535864-0300 | INFO | App started | main.py:28
2023-02-11T00:17:48.803862-0300 | DEBUG | User validname created successfully | views.py:39
2023-02-11T00:17:48.824866-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:17:48.825862-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:17:48.825862-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:17:48.827865-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:17:48.827865-0300 | INFO | App started | main.py:28
2023-02-11T00:18:33.139336-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:33.140365-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:33.140365-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:33.141365-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:33.141365-0300 | INFO | App started | main.py:28
2023-02-11T00:18:33.278336-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:33.278336-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:33.278336-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:33.280338-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:33.280338-0300 | INFO | App started | main.py:28
2023-02-11T00:18:33.536765-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:33.536765-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:33.536765-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:33.538765-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:33.539766-0300 | INFO | App started | main.py:28
2023-02-11T00:18:33.666765-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:33.666765-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:33.666765-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:33.668763-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:33.668763-0300 | INFO | App started | main.py:28
2023-02-11T00:18:33.802813-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:33.802813-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:33.803814-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:33.805814-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:33.805814-0300 | INFO | App started | main.py:28
2023-02-11T00:18:33.941816-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:33.942819-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:33.942819-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:33.945815-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:33.945815-0300 | INFO | App started | main.py:28
2023-02-11T00:18:34.185813-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:34.185813-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:34.185813-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:34.187814-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:34.187814-0300 | INFO | App started | main.py:28
2023-02-11T00:18:34.316816-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:34.316816-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:34.316816-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:34.318815-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:34.318815-0300 | INFO | App started | main.py:28
2023-02-11T00:18:34.762814-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:34.763815-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:34.763815-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:34.764815-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:34.765815-0300 | INFO | App started | main.py:28
2023-02-11T00:18:34.898814-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:34.898814-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:34.898814-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:34.899813-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:34.900815-0300 | INFO | App started | main.py:28
2023-02-11T00:18:35.052818-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:35.053816-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:35.053816-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:35.056818-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:35.056818-0300 | INFO | App started | main.py:28
2023-02-11T00:18:35.199813-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:35.199813-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:35.199813-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:35.201812-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:35.201812-0300 | INFO | App started | main.py:28
2023-02-11T00:18:35.338814-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:35.339814-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:35.339814-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:35.341817-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:35.341817-0300 | INFO | App started | main.py:28
2023-02-11T00:18:35.517817-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:35.518816-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:35.518816-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:35.521819-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:35.521819-0300 | INFO | App started | main.py:28
2023-02-11T00:18:35.842815-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:35.842815-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:35.842815-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:35.844815-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:35.844815-0300 | INFO | App started | main.py:28
2023-02-11T00:18:36.240613-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:36.240613-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:36.241614-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:36.242614-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:36.242614-0300 | INFO | App started | main.py:28
2023-02-11T00:18:36.371613-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:36.372614-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:36.372614-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:36.374617-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:36.374617-0300 | INFO | App started | main.py:28
2023-02-11T00:18:36.524617-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:36.525615-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:36.525615-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:36.527614-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:36.527614-0300 | INFO | App started | main.py:28
2023-02-11T00:18:36.667614-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:36.667614-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:36.667614-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:36.669617-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:36.669617-0300 | INFO | App started | main.py:28
2023-02-11T00:18:36.925615-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:36.925615-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:36.925615-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:36.927615-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:36.927615-0300 | INFO | App started | main.py:28
2023-02-11T00:18:37.122614-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:37.122614-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:37.122614-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:37.125614-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:37.125614-0300 | INFO | App started | main.py:28
2023-02-11T00:18:37.257617-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:37.258619-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:37.258619-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:37.260614-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:37.260614-0300 | INFO | App started | main.py:28
2023-02-11T00:18:37.512808-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:37.513806-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:37.513806-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:37.514893-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:37.515807-0300 | INFO | App started | main.py:28
2023-02-11T00:18:37.770812-0300 | DEBUG | User validname created successfully | views.py:39
2023-02-11T00:18:37.802830-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:37.803815-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:37.803815-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:37.806815-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:37.807816-0300 | INFO | App started | main.py:28
2023-02-11T00:18:45.560256-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:45.561254-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:45.561254-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:45.563254-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:45.563254-0300 | INFO | App started | main.py:28
2023-02-11T00:18:45.735255-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:45.736254-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:45.736254-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:45.739255-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:45.739255-0300 | INFO | App started | main.py:28
2023-02-11T00:18:45.914447-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:45.914447-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:45.915447-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:45.918453-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:45.918453-0300 | INFO | App started | main.py:28
2023-02-11T00:18:46.109449-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:46.109449-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:46.109449-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:46.111448-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:46.112446-0300 | INFO | App started | main.py:28
2023-02-11T00:18:46.301448-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:46.302449-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:46.302449-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:46.304450-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:46.305449-0300 | INFO | App started | main.py:28
2023-02-11T00:18:46.498448-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:46.499447-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:46.499447-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:46.501475-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:46.501475-0300 | INFO | App started | main.py:28
2023-02-11T00:18:46.721997-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:46.721997-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:46.721997-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:46.725966-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:46.726967-0300 | INFO | App started | main.py:28
2023-02-11T00:18:46.954969-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:46.954969-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:46.954969-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:46.958964-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:46.958964-0300 | INFO | App started | main.py:28
2023-02-11T00:18:47.432967-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:47.432967-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:47.432967-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:47.436964-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:47.436964-0300 | INFO | App started | main.py:28
2023-02-11T00:18:47.632967-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:47.633968-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:47.633968-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:47.637967-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:47.637967-0300 | INFO | App started | main.py:28
2023-02-11T00:18:47.825967-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:47.826967-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:47.826967-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:47.828967-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:47.828967-0300 | INFO | App started | main.py:28
2023-02-11T00:18:48.019570-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:48.019570-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:48.019570-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:48.021573-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:48.021573-0300 | INFO | App started | main.py:28
2023-02-11T00:18:48.301883-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:48.302879-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:48.302879-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:48.304880-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:48.304880-0300 | INFO | App started | main.py:28
2023-02-11T00:18:48.523893-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:48.523893-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:48.523893-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:48.526894-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:48.527895-0300 | INFO | App started | main.py:28
2023-02-11T00:18:48.902895-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:48.902895-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:48.902895-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:48.905898-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:48.905898-0300 | INFO | App started | main.py:28
2023-02-11T00:18:49.246939-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:49.246939-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:49.246939-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:49.248937-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:49.249939-0300 | INFO | App started | main.py:28
2023-02-11T00:18:49.439949-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:49.439949-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:49.439949-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:49.442949-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:49.442949-0300 | INFO | App started | main.py:28
2023-02-11T00:18:49.653985-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:49.653985-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:49.653985-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:49.656986-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:49.656986-0300 | INFO | App started | main.py:28
2023-02-11T00:18:49.848988-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:49.848988-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:49.848988-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:49.851987-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:49.851987-0300 | INFO | App started | main.py:28
2023-02-11T00:18:50.088990-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:50.089986-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:50.089986-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:50.091988-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:50.091988-0300 | INFO | App started | main.py:28
2023-02-11T00:18:50.399939-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:50.399939-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:50.399939-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:50.402940-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:50.402940-0300 | INFO | App started | main.py:28
2023-02-11T00:18:50.593275-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:50.593275-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:50.593275-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:50.597273-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:50.597273-0300 | INFO | App started | main.py:28
2023-02-11T00:18:50.789277-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:50.789277-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:50.789277-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:50.792274-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:50.792274-0300 | INFO | App started | main.py:28
2023-02-11T00:18:51.215817-0300 | DEBUG | User validname created successfully | views.py:39
2023-02-11T00:18:51.238817-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:18:51.239819-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:18:51.239819-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:18:51.241820-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:18:51.241820-0300 | INFO | App started | main.py:28
2023-02-11T00:19:50.015491-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:50.015491-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:50.015491-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:50.017492-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:50.017492-0300 | INFO | App started | main.py:28
2023-02-11T00:19:50.253319-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:50.253319-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:50.253319-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:50.254320-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:50.254320-0300 | INFO | App started | main.py:28
2023-02-11T00:19:50.380319-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:50.380319-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:50.380319-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:50.382319-0300 | INFO | Auth configured | views.py:12
